,life_expectancy,alcohol,hepatitis_b,measles,polio,total_expenditure,diphtheria,hiv/aids,gdp,schooling,thinness_5-19_years
2061,79.3,12.03,96,1.4422495703074083,96.0,1.42,96.0,0.4641588833612779,2363.97161,16.0,0.6
2062,79.0,12.35,97,1.0,97.0,9.9,97.0,0.4641588833612779,24815.6884,15.8,0.6
2063,78.7,12.57,97,0.0,96.0,9.62,97.0,0.4641588833612779,2278.5845,15.4,0.6
2064,78.5,13.11,97,0.0,97.0,9.67,97.0,0.4641588833612779,19821.44463,15.4,0.6
2065,77.7,13.33,94,1.912931182772389,93.0,9.98,93.0,0.4641588833612779,18784.9485,15.4,0.6499999999999999
2066,78.0,13.45,94,1.7099759466766968,95.0,9.84,95.0,0.4641588833612779,1845.5881,15.9,0.6499999999999999
2067,77.3,13.94,94,2.0,96.0,9.54,99.0,0.4641588833612779,15772.7334,15.8,0.6499999999999999
2068,77.2,12.0,82,2.0,96.0,9.15,98.0,0.4641588833612779,12882.28897,15.9,0.7
2069,76.9,12.22,7,0.0,96.0,9.1,97.0,0.4641588833612779,11729.14616,15.7,0.7
2070,76.6,11.89,58,3.5568933044900626,96.0,9.14,96.0,0.4641588833612779,1152.39681,15.5,0.7
2071,78.2,1.15,99,2.6207413942088964,99.0,2.19,99.0,0.4641588833612779,66346.52267,13.4,5.050000000000001
2072,78.1,1.15,89,3.583047871015946,99.0,2.19,89.0,0.4641588833612779,66775.3944,13.4,5.0
2073,77.9,1.2,97,4.179339196381232,99.0,2.15,97.0,0.4641588833612779,8834.87958,13.4,4.9
2074,77.8,1.13,93,5.428835233189813,93.0,2.16,92.0,0.4641588833612779,66775.3944,13.4,4.9
2075,77.5,1.16,93,4.657009507803835,92.0,1.93,93.0,0.4641588833612779,66775.3944,12.4,4.85
2076,77.3,1.16,97,6.656930231641867,98.0,2.9,97.0,0.4641588833612779,736.22784,12.0,4.8
2077,77.0,1.11,99,4.820284528350459,98.0,2.63,99.0,0.4641588833612779,61478.23813,11.8,4.8
2078,76.8,1.37,97,0.0,98.0,1.87,97.0,0.4641588833612779,66775.3944,11.7,4.75
2079,76.7,1.24,94,7.1203673589019925,97.0,2.31,94.0,0.4641588833612779,675.61258,12.6,4.7
2080,76.6,1.28,96,5.241482788417793,95.0,2.58,96.0,0.4641588833612779,6256.55926,13.7,4.7
2081,76.6,1.18,97,4.198336453808407,98.0,3.1,97.0,0.4641588833612779,51488.49529,13.7,4.65
2082,76.6,1.11,97,3.072316825685847,95.0,3.61,96.0,0.4641588833612779,41818.35256,13.5,4.65
2083,76.5,1.0,93,2.8844991406148166,93.0,4.14,92.0,0.4641588833612779,34176.98183,12.8,4.65
2084,76.4,0.87,98,3.239611801277483,96.0,2.71,96.0,0.4641588833612779,2999.65492,12.2,4.65
2085,76.3,0.76,93,2.8438669798515654,93.0,2.56,93.0,0.4641588833612779,2843.63635,12.6,4.65
2086,76.2,0.5,89,3.583047871015946,91.0,2.18,8.0,0.4641588833612779,29986.2915,13.0,4.65
2119,75.0,0.01,9,1.5874010519681994,89.0,5.57,89.0,0.4641588833612779,8958.788593,14.7,2.6
2120,74.8,0.01,94,3.8929964158732604,94.0,5.57,94.0,0.4641588833612779,21.362386,14.7,2.7
2121,74.6,9.59,96,1.0,88.0,5.6,92.0,0.4641588833612779,9585.266593,14.7,2.8
2122,74.4,9.58,96,1.2599210498948732,92.0,5.48,91.0,0.4641588833612779,8558.39766,15.3,2.9
2123,74.3,9.1,96,2.0,89.0,5.53,89.0,0.4641588833612779,92.277825,15.7,3.0
2124,73.4,9.0,98,5.778996565152129,94.0,5.83,94.0,0.4641588833612779,8297.483621,15.8,3.1
2125,73.1,10.4,95,2.0,95.0,5.56,95.0,0.4641588833612779,822.18329,15.4,3.15
2126,73.1,11.9,97,2.2894284851066637,95.0,5.33,96.0,0.4641588833612779,1136.47356,14.7,3.3
2127,72.9,10.6,99,7.067376614721954,96.0,5.21,96.0,0.4641588833612779,8214.185378,14.1,3.4000000000000004
2128,72.5,8.51,99,1.8171205928321397,97.0,5.6,97.0,0.4641588833612779,5828.745662,13.7,3.45
2129,71.9,7.68,98,1.5874010519681994,97.0,5.47,97.0,0.4641588833612779,4676.315183,13.4,3.55
2130,71.7,9.82,99,4.890973246508748,97.0,5.43,97.0,0.4641588833612779,3552.92452,12.9,3.65
2131,71.1,8.78,98,2.080083823051904,97.0,5.3,97.0,0.4641588833612779,2774.95586,12.5,3.75
2132,77.0,9.62,99,2.4101422641752297,98.0,4.57,98.0,0.4641588833612779,2124.873613,12.0,3.9
2133,78.0,9.78,98,2.154434690031884,99.0,4.36,99.0,0.4641588833612779,1839.72945,11.7,4.0
2134,77.0,10.16,98,3.2710663101885897,99.0,4.33,99.0,0.4641588833612779,1668.162731,11.5,4.15
2135,75.0,10.12,97,9.44660721966867,97.0,7.7,97.0,0.4641588833612779,9329.298351,15.0,2.3
2136,73.0,10.12,97,1.4422495703074083,97.0,7.7,97.0,0.4641588833612779,14125.961,14.9,2.3
2137,70.0,10.58,97,1.0,98.0,7.9,97.0,0.5848035476425733,15543.67653,14.6,2.3
2138,69.6,10.99,97,1.2599210498948732,98.0,6.88,97.0,0.6694329500821695,15154.45687,14.3,2.3499999999999996
2139,69.4,11.04,97,8.568080703126336,97.0,6.61,97.0,0.6694329500821695,14212.687,14.0,2.3499999999999996
2140,68.4,11.05,97,5.05277434720856,98.0,6.83,97.0,0.5848035476425733,1674.98771,13.7,2.4
2141,68.2,11.21,98,4.657009507803835,98.0,7.44,98.0,0.6694329500821695,8562.89598,14.0,2.4
2142,67.5,12.04,98,3.0,98.0,6.22,98.0,0.6694329500821695,11635.2637,13.9,2.4
2143,67.3,12.19,98,5.5720546555426225,98.0,5.38,98.0,0.6694329500821695,911.25385,13.8,2.5
2144,66.4,11.79,98,1.8171205928321397,98.0,5.3,98.0,0.6694329500821695,692.194398,13.8,2.55
2145,65.0,11.57,97,7.685732843416645,98.0,5.21,98.0,0.6694329500821695,5323.473877,13.7,2.55
2146,64.9,11.5,96,1.7099759466766968,98.0,5.19,97.0,0.6694329500821695,412.372294,13.6,2.65
2147,64.6,11.32,94,2.0,97.0,5.61,96.0,0.7368062997280773,2975.132778,13.2,2.7
2148,64.8,10.87,81,8.339550915402606,97.0,5.99,97.0,0.6694329500821695,2375.5944,12.8,2.8
2149,65.1,10.47,43,1.8171205928321397,97.0,5.67,96.0,0.6694329500821695,21.362386,12.5,2.9
2150,65.0,10.18,89,2.0,97.0,5.42,96.0,0.5848035476425733,1771.58662,12.1,2.95
2151,66.1,0.01,98,1.0,99.0,7.53,98.0,0.7368062997280773,71.348397,10.8,5.7
2152,65.7,0.01,98,2.154434690031884,98.0,7.53,98.0,0.7368062997280773,76.5699517,10.8,5.8
2153,65.2,0.01,98,2.571281590658235,98.0,7.69,98.0,0.7937005259840998,688.8768557,10.8,5.9
2154,64.6,0.01,98,4.217163326508746,98.0,7.68,98.0,0.8879040017426006,678.796973,10.5,6.1
2155,63.8,8.34,97,3.1413806523913927,93.0,7.71,97.0,1.091392883061106,617.317648,10.2,6.25
2156,62.8,7.92,97,4.9460874432487,93.0,7.91,97.0,1.3200061217959123,563.491487,10.0,6.4
2157,61.0,7.11,97,1.7099759466766968,93.0,7.2,97.0,1.4094597464129783,539.1538211,10.2,6.5
2158,68.0,6.39,97,1.8171205928321397,97.0,7.66,97.0,1.5466803737720354,21.362386,10.4,6.65
2159,59.6,6.78,97,2.9624960684073702,98.0,8.49,97.0,1.7099759466766968,44.853339,10.1,6.75
2160,57.6,6.88,99,7.9051293932705065,99.0,1.21,99.0,1.8370905500142276,342.3656294,9.3,6.8
2161,55.3,7.01,95,5.05277434720856,95.0,6.83,95.0,1.9219973427746713,287.931877,8.8,6.9
2162,53.4,6.75,89,7.281079419705336,89.0,6.24,89.0,1.9746808222123668,236.9114381,8.2,7.0
2163,52.0,6.66,96,2.0,96.0,6.34,96.0,2.0082988502465087,212.6619491,7.6,7.15
2164,57.0,7.82,88,1.7099759466766968,85.0,4.18,88.0,2.0,196.59778,7.2,7.300000000000001
2165,48.6,5.72,89,9.52073035377839,76.0,4.38,77.0,2.0082988502465087,21.569654,7.1,7.45
2166,48.3,7.13,89,2.0,9.0,4.22,9.0,2.040827550958674,216.172747,6.6,7.65
2200,74.0,0.01,59,0.0,61.0,7.22,66.0,0.4641588833612779,4149.363444,12.9,0.15000000000000002
2201,73.8,0.01,56,0.0,58.0,7.22,63.0,0.4641588833612779,4178.973369,12.9,0.15000000000000002
2202,73.6,0.01,6,0.0,62.0,6.91,67.0,0.4641588833612779,4219.65123,12.9,0.15000000000000002
2203,73.2,0.01,64,1.0,62.0,5.2,64.0,0.4641588833612779,4234.554443,12.9,0.15000000000000002
2204,73.0,2.15,58,0.0,6.0,5.8,65.0,0.4641588833612779,3942.9827,12.9,0.15000000000000002
2205,72.6,3.01,57,2.0,57.0,5.7,62.0,0.4641588833612779,3453.487434,12.9,0.2
2206,76.0,2.88,44,0.0,45.0,5.4,49.0,0.4641588833612779,335.112838,12.9,0.2
2207,72.5,3.97,12,0.0,54.0,4.52,26.0,0.4641588833612779,359.82223,12.9,0.2
2208,72.2,3.85,46,0.0,49.0,5.25,53.0,0.4641588833612779,322.543121,12.9,0.2
2209,72.0,3.52,35,0.0,37.0,4.68,39.0,0.4641588833612779,287.963899,12.7,0.2
2210,71.6,3.63,41,0.0,55.0,4.47,49.0,0.4641588833612779,2571.262348,12.6,0.2
2211,71.4,3.62,54,0.0,26.0,4.45,55.0,0.4641588833612779,2351.33814,12.4,0.2
2212,79.0,4.17,83,0.0,82.0,4.71,83.0,0.4641588833612779,197.29417,12.3,0.2
2213,76.0,3.3,86,0.0,85.0,5.1,86.0,0.4641588833612779,1631.41727,12.1,0.2
2214,75.0,3.43,89,0.0,83.0,5.16,85.0,0.4641588833612779,1555.47451,12.0,0.2
2215,72.0,3.0,89,0.0,94.0,5.31,95.0,0.4641588833612779,154.68923,12.1,0.2
2217,67.5,0.01,96,0.0,96.0,8.35,96.0,0.5848035476425733,1624.63963,11.2,5.4
2218,67.3,0.01,95,0.0,95.0,8.35,95.0,0.5848035476425733,1821.878734,11.1,5.5
2219,67.1,0.01,97,0.0,97.0,9.76,97.0,0.5848035476425733,1619.532678,11.0,5.6
2220,66.9,0.01,96,0.0,96.0,8.6,96.0,0.7937005259840998,138.949959,10.8,5.800000000000001
2221,66.6,5.69,96,0.0,96.0,5.44,96.0,0.7937005259840998,134.326189,10.6,5.95
2222,66.2,5.58,98,0.0,98.0,5.24,98.0,0.7937005259840998,1129.754961,10.6,6.05
2223,65.8,4.13,98,0.0,99.0,6.65,98.0,0.9654893846056297,199.57146,10.1,6.25
2224,65.4,4.36,99,0.0,99.0,5.66,99.0,0.9654893846056297,1126.46212,10.4,6.45
2225,65.1,4.14,87,0.0,98.0,7.44,97.0,1.0626585691826111,894.927988,10.3,6.65
2226,64.7,5.46,75,0.0,97.0,7.84,97.0,1.0626585691826111,843.89447,10.2,6.85
2227,64.3,5.27,96,0.0,97.0,1.4,97.0,1.1696070952851465,81.86157,10.0,7.0
2228,63.8,5.78,7,0.0,99.0,9.94,96.0,1.1696070952851465,693.345683,9.8,7.2
2229,63.4,6.54,43,0.0,94.0,11.12,94.0,1.1696070952851465,649.342153,9.7,7.4
2230,63.1,5.8,88,0.0,92.0,1.21,92.0,1.1186889420813968,555.8185378,9.6,7.6
2231,62.8,5.02,89,0.0,9.0,1.28,92.0,1.1447142425533319,51.216381,9.4,7.8
2233,74.5,0.09,98,6.027650160149741,97.0,4.68,98.0,0.4641588833612779,2732.86172,16.1,7.699999999999999
2234,74.4,0.09,98,5.3601084109653625,98.0,4.68,98.0,0.4641588833612779,24575.434,15.8,7.6
2235,74.3,0.09,98,1.0,98.0,4.25,98.0,0.4641588833612779,24934.38614,15.2,7.55
2236,74.1,0.09,98,6.649399761150975,98.0,3.86,98.0,0.4641588833612779,2533.9462,14.5,7.45
2237,73.9,0.09,98,7.126935967201602,98.0,3.57,98.0,0.4641588833612779,2377.74739,13.9,7.4
2238,73.7,0.09,98,6.938232073815801,98.0,3.49,98.0,0.4641588833612779,19259.58726,13.3,7.35
2239,73.4,0.09,98,4.344481485768611,98.0,4.9,98.0,0.4641588833612779,1694.2931,13.0,7.3
2240,73.3,0.09,98,5.406120175750225,98.0,2.87,98.0,0.4641588833612779,237.83234,12.8,7.25
2241,73.2,0.1,96,1.2599210498948732,96.0,3.49,96.0,0.4641588833612779,16472.1665,12.7,7.25
2242,73.2,0.08,96,9.310175012275657,96.0,3.55,96.0,0.4641588833612779,15334.66994,12.5,7.25
2243,73.1,0.05,97,7.198404996481965,96.0,3.42,96.0,0.4641588833612779,13739.82945,12.4,7.25
2244,73.1,0.06,96,1.7099759466766968,96.0,3.58,96.0,0.4641588833612779,11138.8746,12.3,7.25
2245,73.0,0.05,95,2.0,95.0,4.2,95.0,0.4641588833612779,9567.458285,12.2,7.25
2246,72.9,0.05,97,6.775168952273312,95.0,4.28,95.0,0.4641588833612779,8655.311531,12.1,7.3
2247,72.8,0.05,95,5.371685354944832,97.0,4.49,97.0,0.4641588833612779,8643.4944,12.0,7.3
2248,72.6,0.05,93,0.0,95.0,4.24,95.0,0.4641588833612779,9126.954277,11.8,7.35
2249,66.7,0.26,89,3.8708766406277966,85.0,4.66,89.0,0.6694329500821695,98.7256145,9.5,9.4
2250,66.4,0.26,89,3.1748021039363987,85.0,4.66,89.0,0.6694329500821695,152.443873,9.1,9.6
2251,66.0,0.26,92,2.571281590658235,89.0,4.51,92.0,0.6694329500821695,148.912351,8.7,9.8
2252,65.6,0.28,91,3.583047871015946,83.0,4.31,91.0,0.7368062997280773,136.4518,8.3,5.45
2253,64.9,0.32,92,2.6207413942088964,89.0,4.42,92.0,0.7368062997280773,21.362386,7.9,1.15
2254,64.3,0.28,89,7.536122043392361,76.0,4.62,89.0,0.7368062997280773,21.362386,7.7,1.35
2255,63.5,0.3,86,9.52073035377839,83.0,4.81,86.0,0.7937005259840998,21.362386,7.5,1.55
2256,62.8,0.28,88,1.8171205928321397,87.0,4.94,88.0,0.8434326653017492,21.362386,7.1,1.75
2257,62.1,0.32,94,2.2239800905693152,93.0,4.72,94.0,0.8879040017426006,95.3978522,6.8,6.45
2258,61.3,0.34,89,1.4422495703074083,89.0,5.44,89.0,0.8879040017426006,89.838296,6.6,11.149999999999999
2259,65.0,0.33,84,0.0,84.0,5.35,84.0,0.8879040017426006,773.8698713,6.4,11.350000000000001
2260,59.7,0.35,54,3.1413806523913927,87.0,5.68,87.0,0.8879040017426006,733.581811,6.2,11.55
2261,59.0,0.33,86,2.0,73.0,5.4,73.0,0.8879040017426006,642.7663113,5.9,11.75
2262,58.4,0.36,88,1.7099759466766968,6.0,5.6,6.0,0.8879040017426006,513.26227,5.7,11.95
2263,57.9,0.34,89,1.8171205928321397,49.0,4.98,52.0,0.8434326653017492,481.287397,5.4,12.1
2264,57.5,0.29,89,2.0,49.0,4.63,52.0,0.7937005259840998,473.45338,5.2,12.3
2265,75.6,9.09,94,7.262167439937968,95.0,1.37,95.0,0.4641588833612779,5237.255334,14.4,2.0
2266,75.4,9.09,92,3.332221851645953,93.0,1.37,93.0,0.4641588833612779,62.173221,14.3,2.1
2267,75.3,9.16,91,1.0,97.0,1.21,95.0,0.4641588833612779,6353.826383,14.1,2.1
2268,74.9,9.38,97,0.0,93.0,9.89,91.0,0.4641588833612779,5659.3824,14.0,2.1
2269,74.6,9.56,94,7.179054352068318,94.0,9.72,94.0,0.4641588833612779,6423.291783,13.5,2.2
2270,74.4,9.65,89,2.7144176165949063,91.0,1.9,91.0,0.4641588833612779,5411.87744,13.6,2.25
2271,74.1,9.85,93,1.0,97.0,9.9,95.0,0.4641588833612779,5821.35397,13.6,2.3
2272,74.0,9.54,93,1.2599210498948732,95.0,1.5,95.0,0.4641588833612779,671.773913,13.5,2.3499999999999996
2273,73.8,9.3,99,5.857766002650652,93.0,1.21,94.0,0.4641588833612779,5458.121718,13.5,2.4
2274,73.6,8.58,93,1.2599210498948732,97.0,8.99,92.0,0.4641588833612779,4129.758741,13.4,2.5
2275,73.0,9.6,65,1.2599210498948732,98.0,8.7,98.0,0.4641588833612779,3528.1318,13.2,2.55
2276,73.0,7.42,89,2.2239800905693152,96.0,8.24,88.0,0.4641588833612779,3331.228766,13.1,2.6
2277,73.0,7.25,86,2.46621207433047,89.0,8.13,89.0,0.4641588833612779,2832.49652,13.0,2.7
2278,72.9,6.95,88,3.9790572078963917,95.0,8.9,95.0,0.4641588833612779,2149.9944,13.2,2.75
2279,73.1,7.53,89,3.2710663101885897,93.0,6.89,93.0,0.4641588833612779,1634.87561,13.1,2.8
2280,72.6,7.38,89,3.361975406798963,98.0,6.53,95.0,0.4641588833612779,87.1365252,13.0,2.8499999999999996
2281,73.2,0.01,98,0.0,97.0,3.37,97.0,0.4641588833612779,1539.464,14.1,5.85
2282,73.0,0.01,99,0.0,99.0,3.37,99.0,0.4641588833612779,1557.77892,13.2,5.85
2283,72.9,0.01,99,0.0,98.0,3.58,98.0,0.4641588833612779,15687.34795,13.5,5.9
2284,72.7,0.01,99,0.0,98.0,4.8,98.0,0.4641588833612779,12845.17363,13.5,5.9
2285,72.6,9.72,99,0.0,99.0,3.38,99.0,0.4641588833612779,12189.9516,13.3,5.9
2286,72.4,6.51,99,0.0,99.0,3.59,99.0,0.4641588833612779,184.68447,13.2,6.0
2287,72.3,4.94,99,0.0,99.0,2.64,99.0,0.4641588833612779,976.9566,13.2,6.0
2288,72.2,6.33,99,0.0,99.0,2.64,99.0,0.4641588833612779,11122.8627,13.2,6.1
2289,72.2,8.12,99,1.0,99.0,3.3,99.0,0.4641588833612779,12154.82994,13.1,6.1
2290,72.2,8.12,99,2.154434690031884,99.0,3.73,99.0,0.4641588833612779,1214.39987,13.1,6.1
2291,72.2,7.82,99,0.0,99.0,3.91,99.0,0.4641588833612779,1192.5174,12.1,6.2
2292,72.1,7.91,99,0.0,99.0,4.17,99.0,0.4641588833612779,1176.65871,12.3,6.2
2293,72.1,7.41,99,0.0,99.0,4.64,99.0,0.4641588833612779,8524.961236,12.1,6.3
2294,72.1,11.15,99,0.0,99.0,4.21,99.0,0.4641588833612779,8331.261997,12.1,6.35
2295,72.0,6.72,96,0.0,96.0,4.45,96.0,0.4641588833612779,7663.1378,12.2,6.4
2297,51.0,0.01,86,8.467000076426183,86.0,11.78,86.0,0.7937005259840998,587.538233,9.5,7.35
2298,48.1,0.01,83,1.4422495703074083,83.0,11.78,83.0,0.8434326653017492,78.4394757,9.5,7.45
2299,54.0,0.01,92,2.46621207433047,92.0,11.59,92.0,0.9283177667225558,71.8186998,9.3,7.65
2300,49.7,0.01,91,8.785029643636324,91.0,11.24,91.0,0.9654893846056297,561.8984239,9.1,7.85
2301,48.9,3.78,89,2.0,88.0,11.78,89.0,1.091392883061106,445.525,8.9,8.05
2302,48.1,3.84,86,1.7099759466766968,84.0,1.32,86.0,1.1696070952851465,45.128418,8.7,8.25
2303,47.1,3.97,84,3.1413806523913927,81.0,11.78,84.0,1.193483191927337,394.5932439,8.5,8.45
2304,46.2,3.91,77,3.530348335326063,75.0,1.29,77.0,1.2385623296301709,46.3759178,8.3,8.7
2305,45.3,3.86,63,0.0,63.0,1.21,64.0,1.300591446851387,358.8274716,8.2,8.9
2306,45.3,3.8,92,3.207534329995826,65.0,1.68,64.0,1.300591446851387,322.313468,8.0,9.1
2307,45.3,3.83,92,3.072316825685847,67.0,11.78,65.0,1.300591446851387,287.6891942,7.8,9.3
2308,45.3,3.99,91,1.912931182772389,69.0,11.66,65.0,1.2805791649874942,263.145817,7.6,9.5
2309,45.3,4.07,86,8.368209391204644,66.0,11.69,73.0,1.2385623296301709,263.7618312,7.4,9.75
2310,48.0,4.06,88,8.281635498845706,54.0,11.78,53.0,1.193483191927337,249.939542,7.2,5.45
2311,45.3,4.21,89,8.657946521559834,38.0,11.78,38.0,1.1447142425533319,227.779471,7.0,1.15
2312,45.3,3.97,89,2.0,46.0,11.78,44.0,1.0626585691826111,139.3147734,6.7,1.35
2313,83.1,1.79,96,0.0,96.0,4.92,96.0,0.4641588833612779,53629.73746,15.4,2.2
2314,82.9,1.83,96,0.0,96.0,4.92,96.0,0.4641588833612779,56336.7234,15.4,2.2
2315,82.7,1.83,97,5.167649252363622,97.0,4.53,97.0,0.4641588833612779,5629.18914,15.4,2.2
2316,82.5,1.89,97,3.4760266448864496,97.0,4.22,97.0,0.4641588833612779,54431.16199,15.4,2.1500000000000004
2317,82.2,1.8,96,5.289572472694207,96.0,3.93,96.0,0.4641588833612779,53166.67581,15.2,2.1
2318,82.0,1.84,96,3.6840314986403864,96.0,3.96,96.0,0.4641588833612779,46569.67951,14.5,2.1
2319,81.7,1.73,96,2.5198420997897464,97.0,4.27,97.0,0.4641588833612779,38577.55822,14.4,2.1
2320,81.4,1.7,97,2.6207413942088964,97.0,3.91,97.0,0.4641588833612779,39721.4818,14.2,2.1
2321,81.1,1.6,96,2.46621207433047,97.0,3.46,97.0,0.4641588833612779,39223.58187,14.1,2.05
2322,87.0,1.55,95,2.8438669798515654,95.0,3.66,95.0,0.4641588833612779,33579.85948,13.9,2.05
2323,82.0,1.49,96,3.207534329995826,96.0,3.74,96.0,0.4641588833612779,29869.85398,12.6,2.05
2324,79.7,1.45,94,4.5788569702133275,95.0,3.17,95.0,0.4641588833612779,2745.27136,12.7,2.05
2325,79.3,1.43,95,3.207534329995826,96.0,3.63,96.0,0.4641588833612779,23573.6284,12.7,2.05
2326,79.0,2.16,95,5.953341813139051,94.0,2.84,94.0,0.4641588833612779,2216.83279,12.6,2.05
2327,78.7,2.08,95,7.416859538532378,95.0,2.37,96.0,0.4641588833612779,21577.7823,12.7,2.05
2328,78.3,2.03,97,5.2048278633942004,98.0,2.71,98.0,0.4641588833612779,23792.677,12.5,2.05
2345,87.0,10.46,93,2.6207413942088964,95.0,9.23,95.0,0.4641588833612779,2729.86383,17.3,1.35
2346,87.0,10.46,93,3.7325111568172478,95.0,9.23,95.0,0.4641588833612779,242.67286,17.6,1.4
2347,85.0,9.53,93,1.0,95.0,9.29,95.0,0.4641588833612779,2315.31799,16.8,1.4
2348,82.0,10.95,94,1.2599210498948732,96.0,9.37,96.0,0.4641588833612779,22486.47167,16.8,1.5
2349,79.8,10.61,93,2.802039330655387,96.0,9.8,96.0,0.4641588833612779,24985.24827,17.0,1.6
2350,79.5,10.32,92,1.2599210498948732,96.0,9.7,96.0,0.4641588833612779,23437.4722,16.9,1.6
2351,79.1,10.52,93,0.0,96.0,9.38,96.0,0.4641588833612779,24633.79785,16.9,1.7
2352,78.9,10.94,92,0.0,97.0,8.47,97.0,0.4641588833612779,2751.8127,16.9,1.7
2353,78.3,11.02,92,0.0,97.0,7.98,97.0,0.4641588833612779,23841.31792,16.8,1.8
2354,78.1,12.26,92,0.0,97.0,8.42,97.0,0.4641588833612779,19726.1265,16.7,1.85
2355,77.5,11.14,92,0.0,95.0,8.5,95.0,0.4641588833612779,18169.1891,16.3,1.95
2356,77.2,10.0,91,0.0,94.0,8.47,94.0,0.4641588833612779,1726.9151,16.6,2.0
2357,76.5,11.58,86,0.0,95.0,8.77,95.0,0.4641588833612779,1488.47154,16.1,2.05
2358,76.6,9.29,88,0.0,93.0,8.62,93.0,0.4641588833612779,11814.9994,15.6,2.1500000000000004
2359,76.2,10.8,89,0.0,93.0,8.57,92.0,0.4641588833612779,1479.29634,14.7,2.2
2360,76.0,11.9,89,0.0,93.0,8.26,91.0,0.4641588833612779,1227.73677,14.6,2.25
2361,69.2,0.01,98,0.0,99.0,5.5,98.0,0.4641588833612779,1922.41388,9.6,1.15
2362,68.8,0.01,88,0.0,94.0,5.5,88.0,0.4641588833612779,29.652622,9.6,1.15
2363,68.8,0.01,94,0.0,99.0,5.42,94.0,0.4641588833612779,188.5159,9.5,1.15
2364,68.7,0.01,99,0.0,99.0,5.48,99.0,0.4641588833612779,1858.689868,9.4,1.2
2365,68.5,0.99,99,0.0,99.0,5.8,99.0,0.4641588833612779,1642.837974,9.4,1.2
2366,68.3,1.1,9,0.0,94.0,7.47,9.0,0.4641588833612779,1272.44825,9.3,1.2
2367,68.1,1.21,92,0.0,98.0,7.92,92.0,0.4641588833612779,1158.282672,9.3,1.2
2368,68.0,1.09,89,0.0,94.0,5.97,89.0,0.4641588833612779,125.79167,9.2,1.2
2369,67.6,0.85,9,0.0,93.0,6.42,9.0,0.4641588833612779,146.931125,9.0,1.2
2370,67.6,0.99,99,0.0,99.0,6.66,99.0,0.4641588833612779,948.6592511,8.4,1.3
2371,67.4,0.9,83,0.0,9.0,7.83,89.0,0.4641588833612779,88.874858,8.3,1.3
2372,67.1,1.18,81,0.0,89.0,5.64,9.0,0.4641588833612779,818.442619,8.1,1.3
2373,66.8,1.18,79,0.0,84.0,6.0,84.0,0.4641588833612779,744.7657423,8.0,1.3
2374,66.5,1.08,75,0.0,78.0,6.9,78.0,0.4641588833612779,784.9562874,7.3,1.4
2375,66.2,0.7,83,0.0,88.0,6.44,84.0,0.4641588833612779,944.81684,6.6,1.4
2376,65.8,0.71,81,0.0,88.0,4.56,86.0,0.4641588833612779,154.518572,7.2,1.4
2393,62.9,7.38,75,2.571281590658235,75.0,8.8,75.0,1.5326188647871062,5769.77258,13.0,4.85
2394,62.0,7.38,8,4.04124002062219,77.0,8.8,77.0,1.5466803737720354,6479.625659,13.0,5.4
2395,69.0,7.34,7,2.924017738212866,73.0,8.78,73.0,1.6509636244473134,6876.953821,12.8,5.95
2396,59.2,7.38,68,3.1748021039363987,65.0,8.79,65.0,1.966095144983117,7548.163698,12.8,6.65
2397,58.9,7.38,76,4.514357435474001,69.0,8.61,69.0,2.040827550958674,849.954224,12.8,7.3
2398,58.0,7.28,71,1.7099759466766968,72.0,8.5,72.0,2.2239800905693152,7362.76139,12.8,8.1
2399,56.5,7.6,74,1.2599210498948732,75.0,8.39,76.0,2.668401648721945,5888.6284,12.8,8.95
2400,55.3,8.19,76,3.3912114430141664,77.0,7.75,79.0,2.8643271579912186,5786.59972,12.9,5.3
2401,54.5,8.48,83,3.1413806523913927,79.0,7.53,82.0,2.9776111059076547,6125.39984,12.9,10.7
2402,54.0,8.5,83,4.3267487109222245,79.0,7.57,82.0,3.0401996637096675,5631.73485,12.9,7.2
2403,53.8,8.69,79,8.504034993146382,75.0,7.77,79.0,3.089873302932822,5414.634326,12.9,12.75
2404,53.7,6.96,76,9.397796374952973,73.0,7.93,74.0,3.096840346369101,4863.51688,12.9,13.8
2405,54.0,6.93,71,6.248799769526243,7.0,8.26,69.0,3.0687813601627907,3775.68275,12.9,14.8
2406,54.9,7.04,72,1.7099759466766968,7.0,8.9,7.0,2.9851114174570075,2518.398261,12.9,15.8
2407,56.0,7.38,72,1.8171205928321397,71.0,8.31,71.0,2.8844991406148166,2681.781,13.0,16.75
2408,57.3,7.3,73,2.0,71.0,8.7,73.0,2.7719998417487504,337.2253,13.0,17.700000000000003
2425,82.8,0.01,97,4.862944131094279,97.0,9.3,97.0,0.4641588833612779,25683.84565,17.7,0.55
2426,82.6,0.01,96,5.3601084109653625,97.0,9.3,97.0,0.4641588833612779,296.47225,17.6,0.55
2427,82.4,9.25,95,5.0787530781327,96.0,9.1,96.0,0.4641588833612779,2921.9342,17.5,0.55
2428,82.0,9.35,96,1.2599210498948732,97.0,9.39,97.0,0.4641588833612779,28562.29324,17.2,0.55
2429,82.1,9.62,97,2.0,97.0,9.48,97.0,0.4641588833612779,31834.21816,16.9,0.55
2430,81.9,9.78,97,6.709172852081068,97.0,9.56,97.0,0.4641588833612779,3736.228,16.4,0.55
